"ID","FIELD","PARENTID","PERMISSIONSEDIT","PERMISSIONSREAD","SOBJECTTYPE","STATUS"
"01k3E0000090Io2QAE","Account.Erbitux_Speaker_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IkKQAU","Account.Sprycel_Speaker_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IkLQAU","Account.Ixempra_Speaker_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IhbQAE","Account.Yervoy_Speaker_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IoQQAU","Account.Orencia_Target_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090InoQAE","Account.Nulojix_Target_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IoVQAU","Account.DDD_Number_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IisQAE","Account.IMS_ID_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IoaQAE","Account.Sub_Cat_Code_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IofQAE","Account.WK_ID_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IokQAE","Account.Fed_Tax_ID_GRP_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IoMQAU","Account.Integration_Status_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IopQAE","Account.Erbitux_Drop_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IhCQAU","Account.NationalQ6_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090ImGQAU","Account.NationalQ1_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IhjQAE","Account.RegionalQ4_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090Io3QAE","Account.RegionalQ6_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IoNQAU","Account.RegionalQ8_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IouQAE","Account.RegionalQ7_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IniQAE","Account.RegionalQ9_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IozQAE","Account.NationalQ2_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IfqQAE","Account.NationalQ3_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090Ip4QAE","Account.RegionalQ1_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090Ip9QAE","Account.NationalQ4_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090ImQQAU","Account.NationalQ5_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IoCQAU","Account.RegionalQ2_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090InOQAU","Account.RegionalQ3_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IovQAE","Account.RegionalQ5_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IkeQAE","Account.SOI_Questions_Answered_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IpEQAU","Account.KOL_ID_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IihQAE","Account.NRL_Melanoma_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090ImkQAE","Account.SFID18_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090Im1QAE","Account.Transplant_Classification_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IpFQAU","Account.ORENCIA_Speaker_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IlEQAU","Account.NULOJIX_Speaker_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IndQAE","Account.Immunoscience_Segmentation_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IpJQAU","Account.Transplant_TL_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IhcQAE","Account.OCS_Contact_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IpOQAU","Account.SPRYCEL_Calls_Delivered_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IkMQAU","Account.Impacted_Customers__c","0PS3E0000000FluWAE","FALSE","TRUE","Account","Item Created"
"01k3E0000090IpTQAU","Account.Account_Class_vod__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IpYQAU","Account.Furigana_vod__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IkNQAU","Account.Hospital_Type_vod__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090ImhQAE","Account.User_Created_NPRS_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090Ih2QAE","Account.GAS_Aligned_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IpdQAE","Account.ONCOLOGY_Target_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090ImiQAE","Account.X1_Stage_of_Nulojix_Experience_Curve__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090Ih3QAE","Account.X2_Customer_Believes_in_Nulojix_Clinical__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IpAQAU","Account.X3_Cost_a_Barrier_to_Utilization__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IlPQAU","Account.X4_Infusion_Logistics_a_Concern__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IpiQAE","Account.Virtual_Sales_Bag_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IpjQAE","Account.ERBITUXiRepSessionCache_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IpnQAE","Account.IXEMPRAiRepSessionCache_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IoWQAU","Account.YERVOYiRepSessionCache_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IpsQAE","Account.Alternate_Name_vod__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IoRQAU","Account.ATL_Last_Update_Date_Time_vod__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IpxQAE","Account.ABILIFY_Speaker_BMS_SHARED__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IpGQAU","Account.AI_Relationship_Status__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090Iq2QAE","Account.Access_Priority__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090Iq7QAE","Account.Access_influence__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IpZQAU","Account.Account_Source_Country_BMS_CORE__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IpyQAE","Account.Account_Status_BMS_CA__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IpaQAE","Account.Account_Tier_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IjHQAU","Account.Address_BMS_CN__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IqCQAU","Account.Adherence_Councilor_BMS_US_del__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IqDQAU","Account.Administrative_Title_BMS_CN__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IqHQAU","Account.Authorizing_Prescriber_BMS_SHARED__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IqMQAU","Account.Average_Age_Range_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090Iq3QAE","Account.BARACLUDE_Speaker_BMS_SHARED__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IqRQAU","Account.BMS_Last_Access_Interaction_User__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IkuQAE","Account.BMS_Last_Access_Interaction__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IhoQAE","Account.BMS_Last_Access_Interaction_date__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IqWQAU","Account.BMS_Target_type__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IlnQAE","Account.BP_ID_BMS_CORE__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090Il8QAE","Account.BYDUREON_Speaker_BMS_SHARED__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IqbQAE","Account.BYETTA_Speaker_BMS_SHARED__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IqgQAE","Account.Budget_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090InAQAU","Account.CML_Patients_BMS_CN__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090Iq8QAE","Account.Call_Back_Nurse_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IoSQAU","Account.Commercial_Appeals_Regularly_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IqIQAU","Account.Community_Position_BMS_CN__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IqlQAE","Account.Coumadin_Clinic_Supervisor_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IpoQAE","Account.Date_REMS_Material_Provided_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090Io4QAE","Account.Date_of_Planned_PT_Meeting_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090Ih6QAE","Account.Decision_of_Beds_Index_BMS_CN__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IqqQAE","Account.Department_BMS_CN__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IkfQAE","Account.Device_Trainer_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IhDQAU","Account.Diabetes_Educator_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IqvQAE","Account.Do_you_accept_samples_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090ImCQAU","Account.Do_you_have_infusion_capabilities_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090Ir0QAE","Account.Duals_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090Il9QAE","Account.EFAVIRENZ_Speaker_BMS_SHARED__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090Ir5QAE","Account.ELIQUIS_Speaker_BMS_SHARED__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IqhQAE","Account.EMR_System_in_Use_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IrAQAU","Account.ERM_System_in_Use_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IpbQAE","Account.Effective_Date_on_Formulary_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IifQAE","Account.Eliquis_Formulary_Status__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IrFQAU","Account.Email_MSL_BMS_SHARED__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090Ir6QAE","Account.Erbitux_CRC_Profile_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IrKQAU","Account.Erbitux_H_N_Profile_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IqrQAE","Account.FFS_Medicaid_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IrPQAU","Account.Fax_MSL_BMS_SHARED__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IqXQAU","Account.Finder_Num_BMS_CA__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090Ir7QAE","Account.Formulary_Decisions_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IrUQAU","Account.Formulary_Milestone_Status_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IrVQAU","Account.GPO_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090Ir1QAE","Account.GST_BMS_CA__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IkgQAE","Account.Geographic_Reach_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IrZQAU","Account.Graduate_University_BMS_CN__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IowQAE","Account.Graduation_Year_BMS_CA__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IreQAE","Account.HBV_Beds_BMS_CN__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090ImDQAU","Account.HCPQ1_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IpcQAE","Account.HCPQ2_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IrjQAE","Account.HCPQ3_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IleQAE","Account.HIV_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IrkQAE","Account.HIV_Case_Manager_BMS_US_del__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090Io7QAE","Account.HP_Usage_Level_BMS_CN__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IroQAE","Account.HST_BMS_CA__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090ImbQAE","Account.Hal_HIV_Target_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090In5QAE","Account.Hal_Oncology_Target_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090ImuQAE","Account.Hospital_Rank_BMS_CN__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IrtQAE","Account.IT_Point_Person_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IryQAE","Account.If_yes_specify_which_HospMed_Grp_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090Is3QAE","Account.If_yes_specify_which_Hosp_Med_Grp_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IrGQAU","Account.Interest_BMS_CA__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IlhQAE","Account.Is_25_or_more_of_you_patient_pop_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IggQAE","Account.Is_Eliquis_Stocked_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090Is8QAE","Account.Is_GIPAP_TIPAP_Dr_BMS_CN__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IsDQAU","Account.Ixempra_Profile_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IsIQAU","Account.KOL_Level_BMS_CA__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IsEQAU","Account.KOMBLIGLYZE_XR_Speaker_BMS_SHARED__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IhXQAU","Account.LIS_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090ImcQAE","Account.Level_of_Access_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IsNQAU","Account.M3_Avg_ETV_ARV_BMS_CN__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IsOQAU","Account.M3_Avg_HP_ETV_BMS_CN__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IsSQAU","Account.M3_Avg_Lamivudine_ARV_BMS_CN__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IsJQAU","Account.ME_REG_TYPE_CD_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IliQAE","Account.Managed_Care_Appeal_Reg_Processed_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090Ir8QAE","Account.Managed_Medicaid_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IsXQAU","Account.Managed_Medicare_Point_Person_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IscQAE","Account.Medical_Assistant_BMS_US_del__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090Iq9QAE","Account.Medical_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IqAQAU","Account.Medical_Health_BMS_US_del__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IshQAE","Account.Medicare_Part_D_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IsPQAU","Account.Mobile_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IsmQAE","Account.Mobile_MSL_BMS_SHARED__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IraQAE","Account.Monthly_Brand_Prescription_BMS_CN__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IsrQAE","Account.Monthly_Out_patients_BMS_CN__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IiwQAE","Account.Monthly_Prescription_Amount_BMS_CN__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IswQAE","Account.Monthly_Taxol_Prescription_BMS_CN__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IsKQAU","Account.Most_Important_Plans_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IrbQAE","Account.NAP_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090It1QAE","Account.NationalQ7_BMS_CN__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IsiQAE","Account.NationalQ7_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090It6QAE","Account.NeedApprovalToMedicalPlan_BMS_CN__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090ItBQAU","Account.Number_of_Outpatients_BMS_CN__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IixQAE","Account.Nurse_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090ItGQAU","Account.Office_Manager_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IrcQAE","Account.Office_Staff_BMS_US_del__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090ItLQAU","Account.Other_Admin_Title_BMS_CN__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IsLQAU","Account.Other_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IsnQAE","Account.Other_key_number_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IppQAE","Account.Other_key_number_type_if_applicable_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IsxQAE","Account.Other_restriction_specif_WARFARIN_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IsoQAE","Account.Other_restriction_specify_PRADAXA_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IlSQAU","Account.Other_restriction_specify_XARELTO_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IoHQAU","Account.PBM_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090ItMQAU","Account.PDP_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090ItQQAU","Account.PERSON_STATUS_BMS__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IpUQAU","Account.PST_BMS_CA__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090InJQAU","Account.Parent_Orgnization_BMS_CN__c","0PS3E0000000FluWAE","FALSE","TRUE","Account","Item Created"
"01k3E0000090IolQAE","Account.Peer_Educator_BMS_US_del__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090ItRQAU","Account.Pharmacist_BMS_US_del__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IpBQAU","Account.Pharmacy_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IpHQAU","Account.Phone_MSL_BMS_SHARED__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090ImVQAU","Account.Pradaxa_Formulary_Status_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090ItVQAU","Account.Pradaxa_Restrictions_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IpCQAU","Account.Preferred_Communication_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IgxQAE","Account.Preferred_Language_BMS_CA__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090ItaQAE","Account.Preferred_Statin__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IgyQAE","Account.Prior_Authorization_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IpqQAE","Account.REMS_Material_Provided_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090ItfQAE","Account.REYATAZ_Speaker_BMS_SHARED__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090ImvQAE","Account.Race_or_Ethnicity_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090ItgQAE","Account.Refill_Nurse_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090ItkQAE","Account.Restrictions_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090ItpQAE","Account.SAP_Vendor_ID_BMS_IC__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IkAQAU","Account.SYMLIN_Speaker_BMS_SHARED__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090ItuQAE","Account.Sample_Status_Reason_BMS_SHARED__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IsQQAU","Account.Sample_Supression_Reason_BMS_SHARED__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090ItvQAE","Account.Samples_Accepted_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090ItqQAE","Account.Scheduling_Contact_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090ItzQAE","Account.Service_Coordinator_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090InPQAU","Account.Social_Title_BMS_CN__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090Iu4QAE","Account.Social_Worker_BMS_US_del__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090Iu9QAE","Account.Speaker_BMS_CA__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IqJQAU","Account.Speaker_Level_BMS_CN__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IqiQAE","Account.Sprycel_Profile__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090InKQAU","Account.Star_Rating_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IrHQAU","Account.TL_Level_New_BMS_CN__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IuEQAU","Account.TL_Rank_Score_BMS_CN__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IuJQAU","Account.Technical_Title_BMS_CN__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
"01k3E0000090IsTQAU","Account.Title_BMS_US__c","0PS3E0000000FluWAE","TRUE","TRUE","Account","Item Created"
